CPU time (s),GPU time (s), Cycle
0.000675,0.000446,3701
0.000675,0.000440,3702
0.000676,0.000478,3703
0.000676,0.000468,3704
0.000675,0.000478,3705
0.000674,0.000463,3706
0.000677,0.000472,3707
0.000676,0.000466,3708
0.000676,0.000439,3709
0.000676,0.000418,3710
0.000673,0.000469,3711
0.000675,0.000392,3712
0.000676,0.000447,3713
0.000676,0.000443,3714
0.000713,0.000581,3715
0.000722,0.000544,3716
0.000679,0.000549,3717
0.000676,0.000506,3718
0.000677,0.000555,3719
0.000677,0.000548,3720
0.000678,0.000555,3721
0.000677,0.000553,3722
0.000675,0.000553,3723
0.000679,0.000563,3724
0.000679,0.000566,3725
0.000677,0.000619,3726
0.000677,0.000561,3727
0.000696,0.000552,3728
0.000724,0.000542,3729
0.000724,0.000547,3730
0.000674,0.000553,3731
0.000677,0.000560,3732
0.000675,0.000543,3733
0.000676,0.000552,3734
0.000677,0.000539,3735
0.000680,0.000538,3736
0.000678,0.000538,3737
0.000677,0.000597,3738
0.000725,0.000500,3739
0.000718,0.000572,3740
0.000718,0.000549,3741
0.000678,0.000555,3742
0.000677,0.000541,3743
0.000675,0.000541,3744
0.000678,0.000552,3745
0.000679,0.000557,3746
0.000676,0.000549,3747
0.000674,0.000558,3748
0.000678,0.000545,3749
0.000676,0.000575,3750
0.000677,0.000577,3751
0.000680,0.000616,3752
0.000720,0.000511,3753
0.000720,0.000538,3754
0.000677,0.000537,3755
0.000675,0.000526,3756
0.000678,0.000547,3757
0.000676,0.000540,3758
0.000675,0.000543,3759
0.000677,0.000547,3760
0.000675,0.000588,3761
0.000678,0.000612,3762
0.000719,0.000532,3763
0.000714,0.000532,3764
0.000676,0.000531,3765
0.000676,0.000543,3766
0.000676,0.000592,3767
0.000680,0.000611,3768
0.000676,0.000584,3769
0.000676,0.000578,3770
0.000677,0.000565,3771
0.000677,0.000575,3772
0.000676,0.000548,3773
0.000730,0.000540,3774
0.000720,0.000558,3775
0.000721,0.000543,3776
0.000680,0.000560,3777
0.000677,0.000553,3778
0.000674,0.000546,3779
0.000675,0.000541,3780
0.000675,0.000531,3781
0.000678,0.000544,3782
0.000680,0.000548,3783
0.000678,0.000549,3784
0.000680,0.000557,3785
0.000676,0.000515,3786
0.000679,0.000580,3787
0.000676,0.000523,3788
0.000676,0.000507,3789
0.000677,0.000531,3790
0.000678,0.000568,3791
0.000697,0.000544,3792
0.000726,0.000531,3793
0.000720,0.000535,3794
0.000678,0.000540,3795
0.000679,0.000552,3796
0.000676,0.000530,3797
0.000678,0.000550,3798
0.000677,0.000554,3799
0.000676,0.000552,3800
0.000681,0.000558,3801
0.000679,0.000548,3802
0.000676,0.000558,3803
0.000679,0.000584,3804
0.000680,0.000600,3805
0.000722,0.000552,3806
0.000717,0.000554,3807
0.000677,0.000529,3808
0.000675,0.000551,3809
0.000675,0.000561,3810
0.000675,0.000551,3811
0.000677,0.000538,3812
0.000677,0.000542,3813
0.000679,0.000564,3814
0.000677,0.000599,3815
0.000677,0.000556,3816
0.000717,0.000535,3817
0.000723,0.000542,3818
0.000680,0.000527,3819
0.000678,0.000554,3820
0.000676,0.000537,3821
0.000675,0.000531,3822
0.000678,0.000545,3823
0.000678,0.000543,3824
0.000680,0.000562,3825
0.000678,0.000565,3826
0.000675,0.000568,3827
0.000725,0.000563,3828
0.000720,0.000549,3829
0.000677,0.000543,3830
0.000681,0.000558,3831
0.000679,0.000610,3832
0.000675,0.000544,3833
0.000677,0.000518,3834
0.000676,0.000611,3835
0.000677,0.000583,3836
0.000677,0.000619,3837
0.000678,0.000554,3838
0.000717,0.000535,3839
0.000744,0.000540,3840
0.000680,0.000550,3841
0.000678,0.000547,3842
0.000675,0.000560,3843
0.000677,0.000549,3844
0.000678,0.000561,3845
0.000679,0.000560,3846
0.000677,0.000560,3847
0.000678,0.000562,3848
0.000677,0.000545,3849
0.000678,0.000597,3850
0.000676,0.000558,3851
0.000677,0.000563,3852
0.000677,0.000547,3853
0.000677,0.000555,3854
0.000693,0.000548,3855
0.000679,0.000555,3856
0.000677,0.000530,3857
0.000678,0.000541,3858
0.000676,0.000550,3859
0.000677,0.000576,3860
0.000679,0.000562,3861
0.000678,0.000564,3862
0.000675,0.000554,3863
0.000693,0.000565,3864
0.000676,0.000554,3865
0.000677,0.000573,3866
0.000681,0.000550,3867
0.000675,0.000545,3868
0.000679,0.000593,3869
0.000677,0.000549,3870
0.000679,0.000554,3871
0.000680,0.000547,3872
0.000678,0.000545,3873
0.000678,0.000594,3874
0.000680,0.000548,3875
0.000677,0.000560,3876
0.000676,0.000543,3877
0.000677,0.000556,3878
0.000675,0.000587,3879
0.000676,0.000527,3880
0.000677,0.000572,3881
0.000676,0.000545,3882
0.000676,0.000585,3883
0.000676,0.000638,3884
0.000678,0.000596,3885
0.000678,0.000565,3886
0.000677,0.000563,3887
0.000678,0.000605,3888
0.000676,0.000544,3889
0.000675,0.000551,3890
0.000676,0.000554,3891
0.000676,0.000561,3892
0.000676,0.000557,3893
0.000676,0.000549,3894
0.000676,0.000548,3895
0.000679,0.000548,3896
0.000679,0.000558,3897
0.000675,0.000561,3898
0.000675,0.000551,3899
0.000678,0.000547,3900
0.000679,0.000556,3901
0.000676,0.000516,3902
0.000677,0.000526,3903
0.000678,0.000515,3904
0.000696,0.000558,3905
0.000676,0.000557,3906
0.000674,0.000539,3907
0.000676,0.000550,3908
0.000674,0.000553,3909
0.000676,0.000551,3910
0.000674,0.000554,3911
0.000676,0.000555,3912
0.000679,0.000566,3913
0.000675,0.000552,3914
0.000680,0.000561,3915
0.000676,0.000550,3916
0.000678,0.000578,3917
0.000677,0.000561,3918
0.000677,0.000575,3919
0.000676,0.000545,3920
0.000690,0.000544,3921
0.000677,0.000570,3922
0.000677,0.000552,3923
0.000678,0.000574,3924
0.000677,0.000564,3925
0.000683,0.000678,3926
0.000679,0.000600,3927
0.000675,0.000580,3928
0.000675,0.000548,3929
0.000674,0.000547,3930
0.000680,0.000547,3931
0.000677,0.000568,3932
0.000719,0.000555,3933
0.000716,0.000534,3934
0.000681,0.000539,3935
0.000677,0.000542,3936
0.000678,0.000543,3937
0.000680,0.000562,3938
0.000680,0.000533,3939
0.000678,0.000569,3940
0.000677,0.000557,3941
0.000678,0.000557,3942
0.000678,0.000713,3943
0.000678,0.000637,3944
0.000701,0.000544,3945
0.000730,0.000571,3946
0.000676,0.000553,3947
0.000679,0.000511,3948
0.000676,0.000485,3949
0.000676,0.000483,3950
0.000673,0.000482,3951
0.000677,0.000501,3952
0.000675,0.000479,3953
0.000675,0.000478,3954
0.000675,0.000445,3955
0.000676,0.000480,3956
0.000678,0.000438,3957
0.000678,0.000419,3958
0.000678,0.000444,3959
0.000676,0.000449,3960
0.000675,0.000540,3961
0.000677,0.000446,3962
0.000675,0.000497,3963
0.000698,0.000438,3964
0.000676,0.000518,3965
0.000675,0.000486,3966
0.000676,0.000480,3967
0.000676,0.000457,3968
0.000678,0.000446,3969
0.000677,0.000460,3970
0.000674,0.000449,3971
0.000678,0.000411,3972
0.000677,0.000467,3973
0.000673,0.000465,3974
0.000679,0.000439,3975
0.000675,0.000424,3976
0.000677,0.000490,3977
0.000684,0.000469,3978
0.000677,0.000413,3979
0.000678,0.000411,3980
0.000675,0.000423,3981
0.000676,0.000443,3982
0.000687,0.000444,3983
0.000677,0.000413,3984
0.000677,0.000441,3985
0.000675,0.000413,3986
0.000674,0.000475,3987
0.000688,0.000475,3988
0.000677,0.000472,3989
0.000678,0.000474,3990
0.000679,0.000439,3991
0.000674,0.000466,3992
0.000672,0.000463,3993
0.000678,0.000438,3994
0.000674,0.000440,3995
0.000677,0.000475,3996
0.000675,0.000468,3997
0.000674,0.000466,3998
0.000674,0.000487,3999
0.000675,0.000468,4000
0.000676,0.000468,4001
0.000675,0.000442,4002
0.000677,0.000443,4003
0.000675,0.000461,4004
0.000674,0.000489,4005
0.000675,0.000472,4006
0.000678,0.000487,4007
0.000677,0.000473,4008
0.000673,0.000460,4009
0.000677,0.000492,4010
0.000675,0.000466,4011
0.000673,0.000440,4012
0.000677,0.000434,4013
0.000673,0.000482,4014
0.000675,0.000441,4015
0.000676,0.000439,4016
0.000675,0.000484,4017
0.000676,0.000477,4018
0.000685,0.000446,4019
0.000700,0.000452,4020
0.000706,0.000474,4021
0.000674,0.000474,4022
0.000675,0.000477,4023
0.000676,0.000464,4024
0.000673,0.000466,4025
0.000676,0.000466,4026
0.000676,0.000440,4027
0.000674,0.000442,4028
0.000675,0.000452,4029
0.000676,0.000475,4030
0.000675,0.000507,4031
0.000677,0.000476,4032
0.000678,0.000480,4033
0.000674,0.000494,4034
0.000677,0.000472,4035
0.000675,0.000495,4036
0.000676,0.000499,4037
0.000675,0.000488,4038
0.000673,0.000467,4039
0.000678,0.000440,4040
0.000673,0.000474,4041
0.000675,0.000463,4042
0.000678,0.000487,4043
0.000675,0.000441,4044
0.000674,0.000485,4045
0.000700,0.000465,4046
0.000697,0.000438,4047
0.000696,0.000433,4048
0.000695,0.000468,4049
0.000680,0.000437,4050
0.000676,0.000440,4051
0.000676,0.000462,4052
0.000675,0.000450,4053
0.000680,0.000436,4054
0.000679,0.000557,4055
0.000675,0.000502,4056
0.000679,0.000502,4057
0.000674,0.000512,4058
0.000673,0.000521,4059
0.000679,0.000466,4060
0.000675,0.000482,4061
0.000674,0.000474,4062
0.000701,0.000469,4063
0.000697,0.000464,4064
0.000697,0.000469,4065
0.000694,0.000463,4066
0.000677,0.000465,4067
0.000677,0.000445,4068
0.000677,0.000473,4069
0.000674,0.000465,4070
0.000674,0.000440,4071
0.000674,0.000436,4072
0.000675,0.000469,4073
0.000680,0.000435,4074
0.000674,0.000438,4075
0.000677,0.000436,4076
0.000675,0.000438,4077
0.000674,0.000420,4078
0.000673,0.000482,4079
0.000676,0.000485,4080
0.000673,0.000488,4081
0.000676,0.000466,4082
0.000675,0.000475,4083
0.000674,0.000470,4084
0.000680,0.000470,4085
0.000674,0.000463,4086
0.000673,0.000440,4087
0.000675,0.000438,4088
0.000673,0.000470,4089
0.000677,0.000438,4090
0.000674,0.000461,4091
0.000677,0.000442,4092
0.000676,0.000486,4093
0.000698,0.000470,4094
0.000697,0.000464,4095
0.000695,0.000465,4096
0.000703,0.000475,4097
0.000674,0.000440,4098
0.000673,0.000440,4099
0.000673,0.000445,4100
0.000676,0.000467,4101
0.000675,0.000463,4102
0.000678,0.000484,4103
0.000676,0.000438,4104
0.000673,0.000490,4105
0.000673,0.000406,4106
0.000674,0.000476,4107
0.000676,0.000463,4108
0.000680,0.000564,4109
0.000676,0.000545,4110
0.000675,0.000571,4111
0.000675,0.000494,4112
0.000675,0.000498,4113
0.000700,0.000443,4114
0.000703,0.000486,4115
0.000701,0.000471,4116
0.000677,0.000475,4117
0.000674,0.000470,4118
0.000677,0.000479,4119
0.000677,0.000446,4120
0.000674,0.000443,4121
0.000676,0.000417,4122
0.000674,0.000445,4123
0.000678,0.000523,4124
0.000676,0.000423,4125
0.000677,0.000444,4126
0.000677,0.000434,4127
0.000678,0.000459,4128
0.000675,0.000477,4129
0.000674,0.000443,4130
0.000675,0.000416,4131
0.000677,0.000444,4132
0.000675,0.000464,4133
0.000675,0.000419,4134
0.000672,0.000491,4135
0.000701,0.000479,4136
0.000697,0.000468,4137
0.000694,0.000442,4138
0.000696,0.000441,4139
0.000674,0.000447,4140
0.000679,0.000439,4141
0.000675,0.000441,4142
0.000676,0.000507,4143
0.000679,0.000461,4144
0.000686,0.000444,4145
0.000676,0.000451,4146
0.000675,0.000459,4147
0.000677,0.000412,4148
0.000675,0.000440,4149
0.000676,0.000416,4150
0.000674,0.000444,4151
0.000676,0.000436,4152
0.000674,0.000414,4153
0.000674,0.000420,4154
0.000674,0.000481,4155
0.000678,0.000470,4156
0.000677,0.000444,4157
0.000676,0.000443,4158
0.000675,0.000472,4159
0.000676,0.000466,4160
0.000676,0.000446,4161
0.000700,0.000463,4162
0.000699,0.000454,4163
0.000700,0.000493,4164
0.000697,0.000475,4165
0.000677,0.000437,4166
0.000675,0.000476,4167
0.000675,0.000467,4168
0.000676,0.000441,4169
0.000675,0.000437,4170
0.000676,0.000470,4171
0.000678,0.000466,4172
0.000675,0.000409,4173
0.000676,0.000440,4174
0.000673,0.000444,4175
0.000678,0.000454,4176
0.000674,0.000494,4177
0.000679,0.000479,4178
0.000676,0.000520,4179
0.000679,0.000464,4180
0.000673,0.000440,4181
0.000698,0.000419,4182
0.000702,0.000446,4183
0.000697,0.000471,4184
0.000701,0.000469,4185
0.000676,0.000443,4186
0.000679,0.000471,4187
0.000674,0.000465,4188
0.000676,0.000471,4189
0.000675,0.000476,4190
0.000679,0.000423,4191
0.000676,0.000411,4192
0.000678,0.000483,4193
0.000675,0.000473,4194
0.000679,0.000473,4195
0.000675,0.000475,4196
0.000676,0.000451,4197
0.000675,0.000438,4198
0.000673,0.000501,4199
0.000675,0.000442,4200
0.000677,0.000553,4201
0.000696,0.000464,4202
0.000699,0.000478,4203
0.000700,0.000470,4204
0.000674,0.000441,4205
0.000678,0.000437,4206
0.000678,0.000445,4207
0.000675,0.000463,4208
0.000676,0.000439,4209
0.000677,0.000441,4210
0.000675,0.000470,4211
0.000673,0.000476,4212
0.000677,0.000430,4213
0.000675,0.000466,4214
0.000676,0.000448,4215
0.000678,0.000441,4216
0.000677,0.000448,4217
0.000677,0.000423,4218
0.000673,0.000443,4219
0.000676,0.000442,4220
0.000675,0.000458,4221
0.000674,0.000477,4222
0.000679,0.000520,4223
0.000700,0.000484,4224
0.000734,0.000477,4225
0.000697,0.000555,4226
0.000676,0.000570,4227
0.000676,0.000568,4228
0.000680,0.000559,4229
0.000679,0.000561,4230
0.000673,0.000570,4231
0.000674,0.000564,4232
0.000677,0.000546,4233
0.000676,0.000488,4234
0.000674,0.000493,4235
0.000674,0.000477,4236
0.000676,0.000503,4237
0.000675,0.000471,4238
0.000673,0.000505,4239
0.000701,0.000470,4240
0.000697,0.000476,4241
0.000699,0.000469,4242
0.000674,0.000486,4243
0.000678,0.000479,4244
0.000675,0.000479,4245
0.000676,0.000486,4246
0.000674,0.000478,4247
0.000678,0.000468,4248
0.000675,0.000466,4249
0.000677,0.000470,4250
0.000674,0.000476,4251
0.000675,0.000470,4252
0.000677,0.000468,4253
0.000674,0.000467,4254
0.000674,0.000480,4255
0.000675,0.000448,4256
0.000678,0.000475,4257
0.000675,0.000469,4258
0.000677,0.000475,4259
0.000674,0.000475,4260
0.000677,0.000446,4261
0.000679,0.000435,4262
0.000675,0.000440,4263
0.000674,0.000478,4264
0.000673,0.000441,4265
0.000675,0.000443,4266
0.000673,0.000462,4267
0.000675,0.000445,4268
0.000674,0.000448,4269
0.000679,0.000484,4270
0.000677,0.000448,4271
0.000676,0.000444,4272
0.000678,0.000468,4273
0.000672,0.000443,4274
0.000675,0.000452,4275
0.000677,0.000432,4276
0.000675,0.000431,4277
0.000676,0.000457,4278
0.000675,0.000442,4279
0.000675,0.000448,4280
0.000675,0.000446,4281
0.000679,0.000440,4282
0.000677,0.000449,4283
0.000673,0.000437,4284
0.000673,0.000444,4285
0.000698,0.000442,4286
0.000697,0.000438,4287
0.000697,0.000442,4288
0.000674,0.000448,4289
0.000677,0.000433,4290
0.000686,0.000607,4291
0.000675,0.000580,4292
0.000676,0.000508,4293
0.000674,0.000489,4294
0.000673,0.000497,4295
0.000675,0.000482,4296
0.000677,0.000481,4297
0.000678,0.000653,4298
0.000677,0.000566,4299
0.000716,0.000569,4300
0.000675,0.000507,4301
0.000675,0.000442,4302
0.000675,0.000454,4303
0.000676,0.000443,4304
0.000675,0.000510,4305
0.000675,0.000475,4306
0.000672,0.000444,4307
0.000677,0.000450,4308
0.000679,0.000454,4309
0.000702,0.000437,4310
0.000699,0.000434,4311
0.000699,0.000440,4312
0.000700,0.000441,4313
0.000699,0.000439,4314
0.000677,0.000436,4315
0.000677,0.000487,4316
0.000676,0.000440,4317
0.000682,0.000497,4318
0.000676,0.000505,4319
0.000675,0.000439,4320
0.000677,0.000525,4321
0.000675,0.000445,4322
0.000674,0.000448,4323
0.000677,0.000437,4324
0.000674,0.000451,4325
0.000680,0.000442,4326
0.000674,0.000442,4327
0.000678,0.000434,4328
0.000674,0.000437,4329
0.000676,0.000444,4330
0.000674,0.000478,4331
0.000675,0.000446,4332
0.000679,0.000454,4333
0.000674,0.000492,4334
0.000675,0.000434,4335
0.000699,0.000437,4336
0.000674,0.000452,4337
0.000675,0.000446,4338
0.000675,0.000446,4339
0.000676,0.000481,4340
0.000676,0.000447,4341
0.000677,0.000442,4342
0.000677,0.000443,4343
0.000676,0.000442,4344
0.000678,0.000443,4345
0.000674,0.000433,4346
0.000683,0.000442,4347
0.000675,0.000440,4348
0.000677,0.000444,4349
0.000782,0.000536,4350
0.000677,0.000511,4351
0.000676,0.000492,4352
0.000676,0.000488,4353
0.000675,0.000478,4354
0.000675,0.000479,4355
0.000676,0.000480,4356
0.000674,0.000477,4357
0.000677,0.000473,4358
0.000676,0.000483,4359
0.000699,0.000483,4360
0.000699,0.000477,4361
0.000702,0.000469,4362
0.000675,0.000469,4363
0.000678,0.000446,4364
0.000675,0.000455,4365
0.000677,0.000452,4366
0.000677,0.000439,4367
0.000675,0.000461,4368
0.000675,0.000474,4369
0.000673,0.000469,4370
0.000675,0.000474,4371
0.000675,0.000476,4372
0.000674,0.000474,4373
0.000675,0.000469,4374
0.000675,0.000470,4375
0.000698,0.000481,4376
0.000699,0.000446,4377
0.000701,0.000483,4378
0.000676,0.000487,4379
0.000679,0.000456,4380
0.000672,0.000441,4381
0.000676,0.000447,4382
0.000676,0.000490,4383
0.000675,0.000447,4384
0.000700,0.000441,4385
0.000701,0.000446,4386
0.000699,0.000436,4387
0.000700,0.000439,4388
0.000673,0.000445,4389
0.000674,0.000482,4390
0.000679,0.000472,4391
0.000675,0.000447,4392
0.000677,0.000472,4393
0.000679,0.000438,4394
0.000674,0.000447,4395
0.000678,0.000444,4396
0.000674,0.000437,4397
0.000676,0.000431,4398
0.000674,0.000444,4399
0.000674,0.000441,4400
0.000672,0.000462,4401
0.000675,0.000432,4402
0.000674,0.000431,4403
0.000721,0.000446,4404
0.000679,0.000443,4405
0.000673,0.000439,4406
0.000677,0.000445,4407
0.000674,0.000446,4408
0.000673,0.000442,4409
0.000677,0.000444,4410
0.000677,0.000481,4411
0.000676,0.000599,4412
0.000675,0.000644,4413
0.000679,0.000603,4414
0.000715,0.000560,4415
0.000720,0.000554,4416
0.000680,0.000562,4417
0.000675,0.000552,4418
0.000678,0.000581,4419
0.000679,0.000575,4420
0.000680,0.000583,4421
0.000678,0.000567,4422
0.000677,0.000573,4423
0.000679,0.000561,4424
0.000677,0.000608,4425
0.000677,0.000574,4426
0.000699,0.000556,4427
0.000718,0.000547,4428
0.000725,0.000589,4429
0.000677,0.000567,4430
0.000673,0.000610,4431
0.000677,0.000557,4432
0.000676,0.000548,4433
0.000679,0.000559,4434
0.000677,0.000548,4435
0.000677,0.000557,4436
0.000676,0.000567,4437
0.000676,0.000616,4438
0.000675,0.000570,4439
0.000723,0.000562,4440
0.000715,0.000560,4441
0.000677,0.000573,4442
0.000678,0.000561,4443
0.000677,0.000576,4444
0.000678,0.000563,4445
0.000696,0.000585,4446
0.000676,0.000576,4447
0.000676,0.000561,4448
0.000678,0.000567,4449
0.000676,0.000617,4450
0.000675,0.000568,4451
0.000676,0.000566,4452
0.000681,0.000564,4453
0.000700,0.000582,4454
0.000681,0.000561,4455
0.000679,0.000576,4456
0.000678,0.000558,4457
0.000677,0.000562,4458
0.000696,0.000583,4459
0.000676,0.000577,4460
0.000677,0.000605,4461
0.000679,0.000616,4462
0.000681,0.000604,4463
0.000676,0.000578,4464
0.000678,0.000569,4465
0.000695,0.000573,4466
0.000677,0.000554,4467
0.000675,0.000563,4468
0.000676,0.000599,4469
0.000693,0.000588,4470
0.000676,0.000582,4471
0.000681,0.000579,4472
0.000678,0.000598,4473
0.000678,0.000564,4474
0.000675,0.000571,4475
0.000681,0.000562,4476
0.000678,0.000579,4477
0.000677,0.000568,4478
0.000675,0.000598,4479
0.000704,0.000645,4480
0.000682,0.000547,4481
0.000676,0.000544,4482
0.000677,0.000590,4483
0.000676,0.000602,4484
0.000682,0.000558,4485
0.000681,0.000555,4486
0.000678,0.000592,4487
0.000680,0.000563,4488
0.000718,0.000628,4489
0.000677,0.000574,4490
0.000674,0.000574,4491
0.000677,0.000561,4492
0.000682,0.000576,4493
0.000675,0.000573,4494
0.000678,0.000599,4495
0.000720,0.000555,4496
0.000727,0.000591,4497
0.000675,0.000561,4498
0.000677,0.000550,4499
0.000678,0.000616,4500
0.000677,0.000579,4501
0.000678,0.000560,4502
0.000677,0.000624,4503
0.000678,0.000606,4504
0.000719,0.000570,4505
0.000721,0.000567,4506
0.000682,0.000555,4507
0.000677,0.000566,4508
0.000676,0.000542,4509
0.000678,0.000564,4510
0.000678,0.000564,4511
0.000675,0.000548,4512
0.000678,0.000550,4513
0.000677,0.000563,4514
0.000678,0.000549,4515
0.000676,0.000587,4516
0.000675,0.000663,4517
0.000730,0.000615,4518
0.000676,0.000596,4519
0.000677,0.000560,4520
0.000682,0.000563,4521
0.000677,0.000589,4522
0.000680,0.000627,4523
0.000680,0.000624,4524
0.000677,0.000601,4525
0.000677,0.000608,4526
0.000679,0.000595,4527
0.000735,0.000562,4528
0.000716,0.000559,4529
0.000676,0.000558,4530
0.000675,0.000563,4531
0.000677,0.000572,4532
0.000678,0.000567,4533
0.000677,0.000583,4534
0.000678,0.000580,4535
0.000676,0.000563,4536
0.000679,0.000596,4537
0.000675,0.000592,4538
0.000729,0.000570,4539
0.000722,0.000572,4540
0.000681,0.000570,4541
0.000677,0.000579,4542
0.000677,0.000582,4543
0.000675,0.000576,4544
0.000678,0.000561,4545
0.000680,0.000559,4546
0.000680,0.000575,4547
0.000678,0.000577,4548
0.000723,0.000556,4549
0.000720,0.000556,4550
0.000721,0.000566,4551
0.000676,0.000572,4552
0.000678,0.000586,4553
0.000675,0.000562,4554
0.000679,0.000561,4555
0.000676,0.000581,4556
0.000676,0.000568,4557
0.000676,0.000574,4558
0.000678,0.000565,4559
0.000680,0.000600,4560
0.000676,0.000596,4561
0.000711,0.000525,4562
0.000713,0.000529,4563
0.000675,0.000520,4564
0.000677,0.000536,4565
0.000678,0.000537,4566
0.000676,0.000533,4567
0.000676,0.000523,4568
0.000679,0.000537,4569
0.000678,0.000530,4570
0.000677,0.000542,4571
0.000679,0.000549,4572
0.000676,0.000530,4573
0.000675,0.000592,4574
0.000673,0.000497,4575
0.000678,0.000571,4576
0.000677,0.000579,4577
0.000678,0.000576,4578
0.000679,0.000584,4579
0.000678,0.000541,4580
0.000676,0.000538,4581
0.000677,0.000521,4582
0.000678,0.000543,4583
0.000677,0.000545,4584
0.000677,0.000551,4585
0.000718,0.000528,4586
0.000720,0.000535,4587
0.000676,0.000545,4588
0.000677,0.000533,4589
0.000677,0.000535,4590
0.000677,0.000509,4591
0.000679,0.000553,4592
0.000677,0.000491,4593
0.000677,0.000559,4594
0.000677,0.000505,4595
0.000676,0.000501,4596
0.000676,0.000520,4597
0.000676,0.000460,4598
0.000718,0.000524,4599
0.000719,0.000547,4600
0.000712,0.000529,4601
0.000678,0.000523,4602
0.000677,0.000530,4603
0.000677,0.000513,4604
0.000677,0.000506,4605
0.000678,0.000564,4606
0.000676,0.000544,4607
0.000677,0.000565,4608
0.000677,0.000578,4609
0.000676,0.000549,4610
0.000718,0.000543,4611
0.000730,0.000544,4612
0.000677,0.000548,4613
0.000679,0.000508,4614
0.000676,0.000539,4615
0.000676,0.000523,4616
0.000677,0.000557,4617
0.000718,0.000527,4618
0.000713,0.000492,4619
0.000713,0.000530,4620
0.000677,0.000550,4621
0.000676,0.000528,4622
0.000677,0.000565,4623
0.000677,0.000525,4624
0.000677,0.000532,4625
0.000677,0.000532,4626
0.000677,0.000532,4627
0.000677,0.000532,4628
0.000676,0.000516,4629
0.000677,0.000546,4630
0.000676,0.000541,4631
0.000678,0.000595,4632
0.000717,0.000533,4633
0.000709,0.000537,4634
0.000679,0.000573,4635
0.000677,0.000494,4636
0.000677,0.000538,4637
0.000679,0.000532,4638
0.000679,0.000588,4639
0.000678,0.000618,4640
0.000681,0.000570,4641
0.000676,0.000460,4642
0.000675,0.000445,4643
0.000676,0.000439,4644
0.000674,0.000515,4645
0.000675,0.000443,4646
0.000678,0.000477,4647
0.000675,0.000464,4648
0.000675,0.000470,4649
0.000676,0.000441,4650
0.000675,0.000472,4651
0.000674,0.000470,4652
0.000675,0.000443,4653
0.000677,0.000478,4654
0.000675,0.000488,4655
0.000676,0.000472,4656
0.000675,0.000472,4657
0.000676,0.000477,4658
0.000676,0.000471,4659
0.000674,0.000486,4660
0.000675,0.000442,4661
0.000675,0.000520,4662
0.000722,0.000514,4663
0.000714,0.000689,4664
0.000677,0.000468,4665
0.000759,0.000718,4666
0.000677,0.000459,4667
0.000676,0.000437,4668
0.000675,0.000448,4669
0.000676,0.000435,4670
0.000675,0.000448,4671
0.000674,0.000444,4672
0.000676,0.000437,4673
0.000674,0.000447,4674
0.000675,0.000448,4675
0.000675,0.000450,4676
0.000675,0.000444,4677
0.000677,0.000479,4678
0.000676,0.000448,4679
0.000674,0.000439,4680
0.000676,0.000440,4681
0.000675,0.000436,4682
0.000675,0.000461,4683
0.000676,0.000469,4684
0.000674,0.000475,4685
0.000676,0.000441,4686
0.000675,0.000468,4687
0.000676,0.000441,4688
0.000677,0.000448,4689
0.000675,0.000442,4690
0.000675,0.000442,4691
0.000675,0.000484,4692
0.000693,0.000468,4693
0.000675,0.000483,4694
0.000674,0.000438,4695
0.000676,0.000442,4696
0.000686,0.000441,4697
0.000676,0.000436,4698
0.000676,0.000446,4699
0.000674,0.000444,4700
0.000676,0.000432,4701
0.000676,0.000445,4702
0.000676,0.000440,4703
0.000676,0.000445,4704
0.000675,0.000446,4705
0.000674,0.000437,4706
0.000674,0.000442,4707
0.000684,0.000446,4708
0.000674,0.000468,4709
0.000675,0.000446,4710
0.000675,0.000464,4711
0.000677,0.000435,4712
0.000675,0.000445,4713
0.000675,0.000444,4714
0.000676,0.000434,4715
0.000676,0.000437,4716
0.000686,0.000448,4717
0.000675,0.000471,4718
0.000674,0.000437,4719
0.000675,0.000466,4720
0.000684,0.000442,4721
0.000677,0.000447,4722
0.000675,0.000433,4723
0.000676,0.000436,4724
0.000675,0.000434,4725
0.000675,0.000435,4726
0.000684,0.000442,4727
0.000676,0.000440,4728
0.000676,0.000444,4729
0.000675,0.000435,4730
0.000675,0.000446,4731
0.000676,0.000467,4732
0.000676,0.000440,4733
0.000675,0.000437,4734
0.000676,0.000463,4735
0.000684,0.000436,4736
0.000675,0.000468,4737
0.000676,0.000443,4738
0.000675,0.000470,4739
0.000675,0.000445,4740
0.000675,0.000443,4741
0.000685,0.000445,4742
0.000675,0.000446,4743
0.000676,0.000442,4744
0.000678,0.000555,4745
0.000677,0.000459,4746
0.000675,0.000431,4747
0.000688,0.000452,4748
0.000676,0.000436,4749
0.000675,0.000430,4750
0.000674,0.000446,4751
0.000676,0.000440,4752
0.000675,0.000434,4753
0.000685,0.000448,4754
0.000675,0.000449,4755
0.000675,0.000442,4756
0.000674,0.000439,4757
0.000674,0.000434,4758
0.000685,0.000443,4759
0.000675,0.000445,4760
0.000676,0.000446,4761
0.000674,0.000432,4762
0.000675,0.000434,4763
0.000676,0.000479,4764
0.000675,0.000451,4765
0.000675,0.000465,4766
0.000674,0.000434,4767
0.000675,0.000448,4768
0.000675,0.000448,4769
0.000685,0.000441,4770
0.000675,0.000445,4771
0.000675,0.000435,4772
0.000675,0.000440,4773
0.000675,0.000447,4774
0.000675,0.000444,4775
