CPU time (s),GPU time (s), Cycle
0.000682,0.001101,9463
0.000685,0.001085,9464
0.000683,0.001082,9465
0.000697,0.001057,9466
0.000683,0.001083,9467
0.000700,0.001096,9468
0.000682,0.001068,9469
0.000700,0.001089,9470
0.000682,0.001096,9471
0.000681,0.001074,9472
0.000681,0.001047,9473
0.000683,0.001111,9474
0.000681,0.001071,9475
0.000682,0.001080,9476
0.000695,0.001104,9477
0.000683,0.001056,9478
0.000696,0.001084,9479
0.000684,0.001084,9480
0.000683,0.001073,9481
0.000681,0.001112,9482
0.000682,0.001051,9483
0.000733,0.001067,9484
0.000682,0.001057,9485
0.000683,0.001157,9486
0.000724,0.001086,9487
0.000684,0.001138,9488
0.000700,0.001199,9489
0.000683,0.001111,9490
0.000682,0.001082,9491
0.000682,0.001179,9492
0.000749,0.001140,9493
0.000686,0.001125,9494
0.000684,0.001173,9495
0.000704,0.002376,9496
0.000680,0.002288,9497
0.000684,0.002305,9498
0.000683,0.001118,9499
0.000684,0.001111,9500
0.000682,0.001116,9501
0.000739,0.001115,9502
0.000805,0.001119,9503
0.000773,0.001121,9504
0.000684,0.001127,9505
0.000754,0.002247,9506
0.000683,0.001152,9507
0.000704,0.001202,9508
0.000685,0.001238,9509
0.000684,0.002305,9510
0.000686,0.001144,9511
0.000683,0.002348,9512
0.000683,0.001133,9513
0.000750,0.001153,9514
0.000686,0.001132,9515
0.000682,0.002271,9516
0.000682,0.001153,9517
0.000683,0.001125,9518
0.000684,0.001165,9519
0.000684,0.001190,9520
0.000750,0.002328,9521
0.000683,0.002247,9522
0.000681,0.001163,9523
0.000683,0.001129,9524
0.000684,0.002331,9525
0.000715,0.001145,9526
0.000802,0.001129,9527
0.000683,0.001158,9528
0.000741,0.001168,9529
0.000713,0.002391,9530
0.000684,0.001169,9531
0.000802,0.001154,9532
0.000685,0.001170,9533
0.000685,0.001150,9534
0.000744,0.001157,9535
0.000682,0.002254,9536
0.000731,0.001234,9537
0.000684,0.001167,9538
0.000685,0.001114,9539
0.000685,0.001114,9540
0.000683,0.001086,9541
0.000683,0.001093,9542
0.000685,0.001082,9543
0.000756,0.001075,9544
0.000684,0.001068,9545
0.000684,0.001102,9546
0.000682,0.001065,9547
0.000705,0.001069,9548
0.000682,0.001061,9549
0.000682,0.001059,9550
0.000682,0.001071,9551
0.000685,0.001068,9552
0.000684,0.001056,9553
0.000683,0.001116,9554
0.000681,0.001072,9555
0.000725,0.001065,9556
0.000680,0.001071,9557
0.000686,0.001134,9558
0.000681,0.001096,9559
0.000743,0.001073,9560
0.000684,0.001136,9561
0.000684,0.001124,9562
0.000684,0.001135,9563
0.000706,0.001073,9564
0.000683,0.001074,9565
0.000683,0.001140,9566
0.000683,0.002218,9567
0.000684,0.001075,9568
0.000684,0.001076,9569
0.000683,0.001088,9570
0.000684,0.001092,9571
0.000685,0.001082,9572
0.000682,0.001078,9573
0.000682,0.001075,9574
0.000684,0.001070,9575
0.000715,0.001070,9576
0.000678,0.001089,9577
0.000681,0.001071,9578
0.000716,0.001063,9579
0.000684,0.001080,9580
0.000682,0.001112,9581
0.000681,0.001053,9582
0.000724,0.001057,9583
0.000684,0.001069,9584
0.000679,0.001071,9585
0.000695,0.001067,9586
0.000680,0.001080,9587
0.000682,0.001063,9588
0.000684,0.001120,9589
0.000683,0.001063,9590
0.000728,0.001059,9591
0.000678,0.001073,9592
0.000683,0.001053,9593
0.000683,0.001075,9594
0.000680,0.001053,9595
0.000681,0.001051,9596
0.000685,0.001057,9597
0.000683,0.001067,9598
0.000696,0.001066,9599
0.000682,0.001072,9600
0.000684,0.001064,9601
0.000681,0.001089,9602
0.000682,0.001044,9603
0.000736,0.001075,9604
0.000682,0.001075,9605
0.000687,0.001076,9606
0.000684,0.001100,9607
0.000683,0.001084,9608
0.000684,0.001077,9609
0.000679,0.001154,9610
0.000747,0.001083,9611
0.000682,0.001104,9612
0.000683,0.001076,9613
0.000681,0.001125,9614
0.000681,0.001053,9615
0.000683,0.001057,9616
0.000683,0.001060,9617
0.000684,0.001069,9618
0.000683,0.001056,9619
0.000680,0.001123,9620
0.000682,0.001052,9621
0.000682,0.001058,9622
0.000682,0.001065,9623
0.000698,0.001055,9624
0.000682,0.001031,9625
0.000683,0.001038,9626
0.000700,0.001087,9627
0.000685,0.001064,9628
0.000680,0.001051,9629
0.000680,0.001148,9630
0.000734,0.001069,9631
0.000682,0.001064,9632
0.000700,0.001094,9633
0.000684,0.001073,9634
0.000683,0.001073,9635
0.000683,0.001098,9636
0.000683,0.001064,9637
0.000681,0.001083,9638
0.000683,0.001074,9639
0.000683,0.001075,9640
0.000680,0.001088,9641
0.000681,0.001097,9642
0.000705,0.001080,9643
0.000680,0.001067,9644
0.000683,0.001065,9645
0.000708,0.001076,9646
0.000683,0.001066,9647
0.000683,0.001069,9648
0.000682,0.001069,9649
0.000684,0.001053,9650
0.000702,0.001061,9651
0.000681,0.001064,9652
0.000681,0.001057,9653
0.000681,0.001061,9654
0.000683,0.001059,9655
0.000702,0.001064,9656
0.000683,0.001070,9657
0.000682,0.001050,9658
0.000682,0.001094,9659
0.000728,0.001064,9660
0.000682,0.001078,9661
0.000684,0.001121,9662
0.000680,0.001146,9663
0.000683,0.001205,9664
0.000682,0.001077,9665
0.000682,0.001147,9666
0.000689,0.001114,9667
0.000683,0.001026,9668
0.000682,0.001108,9669
0.000681,0.001043,9670
0.000681,0.001062,9671
0.000681,0.001049,9672
0.000682,0.001036,9673
0.000693,0.001037,9674
0.000681,0.001069,9675
0.000679,0.001073,9676
0.000679,0.001038,9677
0.000681,0.001039,9678
0.000692,0.001037,9679
0.000682,0.001031,9680
0.000696,0.001046,9681
0.000683,0.001079,9682
0.000683,0.001033,9683
0.000690,0.001050,9684
0.000685,0.001097,9685
0.000683,0.001081,9686
0.000681,0.001085,9687
0.000680,0.001013,9688
0.000646,0.001020,9689
0.000683,0.001053,9690
0.000680,0.001043,9691
0.000693,0.000401,9692
0.000682,0.000370,9693
0.000683,0.000368,9694
0.000680,0.000374,9695
0.000695,0.000368,9696
0.000678,0.000354,9697
0.000682,0.000402,9698
0.000683,0.000369,9699
0.000691,0.000348,9700
0.000681,0.000389,9701
0.000685,0.000389,9702
0.000682,0.000436,9703
0.000686,0.000395,9704
0.000680,0.000341,9705
0.000683,0.000350,9706
0.000683,0.000347,9707
0.000682,0.000467,9708
0.000682,0.000368,9709
0.000684,0.000376,9710
0.000681,0.000343,9711
0.000692,0.000347,9712
0.000680,0.000343,9713
0.000680,0.000346,9714
0.000680,0.000328,9715
0.000691,0.000350,9716
0.000680,0.000339,9717
0.000681,0.000332,9718
0.000681,0.000372,9719
0.000693,0.000404,9720
0.000681,0.000369,9721
0.000684,0.000376,9722
0.000681,0.000398,9723
0.000678,0.000407,9724
0.000682,0.000413,9725
0.000678,0.000420,9726
0.000678,0.000344,9727
0.000690,0.000347,9728
0.000680,0.000347,9729
0.000683,0.000345,9730
0.000681,0.000345,9731
0.000679,0.000343,9732
0.000680,0.000339,9733
0.000681,0.000345,9734
0.000694,0.000350,9735
0.000682,0.000341,9736
0.000680,0.000340,9737
0.000680,0.000350,9738
0.000692,0.000393,9739
0.000680,0.000353,9740
0.000680,0.000336,9741
0.000684,0.000340,9742
0.000691,0.000345,9743
0.000678,0.000342,9744
0.000679,0.000359,9745
0.000683,0.000441,9746
0.000681,0.000347,9747
0.000680,0.000405,9748
0.000681,0.000340,9749
0.000693,0.000340,9750
0.000679,0.000342,9751
0.000681,0.000339,9752
0.000681,0.000338,9753
0.000689,0.000343,9754
0.000682,0.000333,9755
0.000681,0.000366,9756
0.000681,0.000389,9757
0.000681,0.000326,9758
0.000680,0.000339,9759
0.000679,0.000334,9760
0.000680,0.000350,9761
0.000690,0.000345,9762
0.000681,0.000337,9763
0.000681,0.000344,9764
0.000679,0.000338,9765
0.000689,0.000341,9766
0.000682,0.000370,9767
0.000681,0.000347,9768
0.000683,0.000392,9769
0.000679,0.000372,9770
0.000682,0.000366,9771
0.000680,0.000372,9772
0.000690,0.000342,9773
0.000680,0.000338,9774
0.000683,0.000340,9775
0.000681,0.000340,9776
0.000694,0.000373,9777
0.000680,0.000373,9778
0.000681,0.000368,9779
0.000679,0.000372,9780
0.000687,0.000346,9781
0.000682,0.000370,9782
0.000681,0.000366,9783
0.000679,0.000393,9784
0.000683,0.000368,9785
0.000681,0.000341,9786
0.000678,0.000362,9787
0.000699,0.000355,9788
0.000684,0.000407,9789
0.000681,0.000411,9790
0.000682,0.000416,9791
0.000691,0.000371,9792
0.000680,0.000369,9793
0.000679,0.000369,9794
0.000681,0.000391,9795
0.000680,0.000371,9796
0.000681,0.000369,9797
0.000683,0.000369,9798
0.000688,0.000394,9799
0.000680,0.000370,9800
0.000682,0.000364,9801
0.000682,0.000367,9802
0.000689,0.000369,9803
0.000682,0.000372,9804
0.000682,0.000368,9805
0.000681,0.000442,9806
0.000680,0.000347,9807
0.000681,0.000349,9808
0.000680,0.000349,9809
0.000678,0.000378,9810
0.000680,0.000336,9811
0.000682,0.000371,9812
0.000680,0.000340,9813
0.000689,0.000369,9814
0.000679,0.000350,9815
0.000680,0.000369,9816
0.000682,0.000364,9817
0.000693,0.000372,9818
0.000679,0.000344,9819
0.000681,0.000349,9820
0.000677,0.000396,9821
0.000679,0.000341,9822
0.000683,0.000347,9823
0.000680,0.000356,9824
0.000683,0.000362,9825
0.000682,0.000348,9826
0.000680,0.000336,9827
0.000680,0.000376,9828
0.000692,0.000352,9829
0.000683,0.000345,9830
0.000678,0.000340,9831
0.000680,0.000346,9832
0.000680,0.000364,9833
0.000681,0.000398,9834
0.000679,0.000345,9835
0.000696,0.000343,9836
0.000680,0.000347,9837
0.000683,0.000340,9838
0.000681,0.000339,9839
0.000689,0.000341,9840
0.000679,0.000334,9841
0.000679,0.000375,9842
0.000683,0.000342,9843
0.000681,0.000343,9844
0.000681,0.000367,9845
0.000680,0.000406,9846
0.000680,0.000392,9847
0.000681,0.000375,9848
0.000680,0.000400,9849
0.000681,0.000394,9850
0.000689,0.000366,9851
0.000681,0.000390,9852
0.000681,0.000365,9853
0.000682,0.000368,9854
0.000689,0.000366,9855
0.000684,0.000373,9856
0.000682,0.000363,9857
0.000680,0.000377,9858
0.000683,0.000370,9859
0.000681,0.000367,9860
0.000680,0.000366,9861
0.000687,0.000369,9862
0.000681,0.000419,9863
0.000684,0.000380,9864
0.000678,0.000362,9865
0.000685,0.000373,9866
0.000680,0.000369,9867
0.000679,0.000370,9868
0.000693,0.000389,9869
0.000678,0.000415,9870
0.000680,0.000395,9871
0.000680,0.000394,9872
0.000683,0.000369,9873
0.000678,0.000369,9874
0.000680,0.000365,9875
0.000681,0.000375,9876
0.000681,0.000365,9877
0.000680,0.000345,9878
0.000691,0.000338,9879
0.000680,0.000377,9880
0.000682,0.000353,9881
0.000682,0.000452,9882
0.000698,0.000381,9883
0.000681,0.000412,9884
0.000682,0.000404,9885
0.000680,0.000429,9886
0.000681,0.000368,9887
0.000680,0.000381,9888
0.000681,0.000429,9889
0.000692,0.000358,9890
0.000680,0.000368,9891
0.000681,0.000371,9892
0.000682,0.000368,9893
0.000689,0.000367,9894
0.000682,0.000367,9895
0.000680,0.000366,9896
0.000680,0.000391,9897
0.000684,0.000373,9898
0.000682,0.000369,9899
0.000679,0.000366,9900
0.000691,0.000417,9901
0.000680,0.000368,9902
0.000682,0.000414,9903
0.000679,0.000401,9904
0.000690,0.000369,9905
0.000681,0.000372,9906
0.000679,0.000420,9907
0.000681,0.000369,9908
0.000689,0.000333,9909
0.000679,0.000408,9910
0.000680,0.000402,9911
0.000682,0.000372,9912
0.000679,0.000370,9913
0.000686,0.000345,9914
0.000682,0.000339,9915
0.000690,0.000351,9916
0.000679,0.000344,9917
0.000680,0.000342,9918
0.000681,0.000343,9919
0.000680,0.000409,9920
0.000681,0.000374,9921
0.000680,0.000374,9922
0.000690,0.000370,9923
0.000680,0.000368,9924
0.000679,0.000368,9925
0.000680,0.000373,9926
0.000681,0.000365,9927
0.000685,0.000345,9928
0.000680,0.000344,9929
0.000680,0.000357,9930
0.000680,0.000357,9931
0.000679,0.000370,9932
0.000680,0.000370,9933
0.000701,0.000399,9934
0.000679,0.000368,9935
0.000682,0.000368,9936
0.000683,0.000367,9937
0.000705,0.000369,9938
0.000682,0.000343,9939
0.000681,0.000346,9940
0.000685,0.000337,9941
0.000681,0.000370,9942
0.000680,0.000367,9943
0.000681,0.000372,9944
0.000681,0.000376,9945
0.000678,0.000370,9946
0.000680,0.000370,9947
0.000680,0.000370,9948
0.000689,0.000399,9949
0.000684,0.000411,9950
0.000682,0.000335,9951
0.000680,0.000348,9952
0.000696,0.000386,9953
0.000683,0.000418,9954
0.000681,0.000394,9955
0.000684,0.000397,9956
0.000680,0.000364,9957
0.000679,0.000369,9958
0.000682,0.000396,9959
0.000679,0.000366,9960
0.000682,0.000404,9961
0.000684,0.000372,9962
0.000680,0.000366,9963
0.000680,0.000368,9964
0.000690,0.000370,9965
0.000680,0.000367,9966
0.000681,0.000342,9967
0.000682,0.000424,9968
0.000690,0.000368,9969
0.000681,0.000374,9970
0.000682,0.000435,9971
0.000682,0.000390,9972
0.000678,0.000363,9973
0.000680,0.000420,9974
0.000678,0.000370,9975
0.000692,0.000368,9976
0.000684,0.000370,9977
0.000679,0.000371,9978
0.000681,0.000369,9979
0.000690,0.000371,9980
0.000678,0.000364,9981
0.000682,0.000365,9982
0.000680,0.000373,9983
0.000682,0.000366,9984
0.000683,0.000365,9985
0.000682,0.000367,9986
0.000691,0.000365,9987
0.000679,0.000371,9988
0.000680,0.000372,9989
0.000681,0.000352,9990
0.000690,0.000405,9991
0.000682,0.000405,9992
0.000681,0.000395,9993
0.000678,0.000420,9994
0.000691,0.000371,9995
0.000680,0.000370,9996
0.000680,0.000370,9997
0.000689,0.000368,9998
0.000682,0.000364,9999
0.000683,0.000367,10000
0.000681,0.000367,10001
0.000691,0.000407,10002
0.000682,0.000371,10003
0.000677,0.000400,10004
0.000683,0.000446,10005
0.000682,0.000379,10006
0.000682,0.000374,10007
0.000681,0.000371,10008
0.000690,0.000374,10009
0.000681,0.000401,10010
0.000680,0.000372,10011
0.000682,0.000364,10012
0.000680,0.000358,10013
0.000680,0.000377,10014
0.000680,0.000399,10015
0.000679,0.000459,10016
0.000679,0.000368,10017
0.000680,0.000369,10018
0.000678,0.000410,10019
0.000692,0.000369,10020
0.000680,0.000348,10021
0.000681,0.000374,10022
0.000681,0.000383,10023
0.000682,0.000378,10024
0.000681,0.000369,10025
0.000681,0.000399,10026
0.000692,0.000367,10027
0.000681,0.000372,10028
0.000679,0.000437,10029
0.000682,0.000378,10030
0.000700,0.000371,10031
0.000681,0.000362,10032
0.000682,0.000405,10033
0.000682,0.000407,10034
0.000700,0.000377,10035
0.000681,0.000370,10036
0.000682,0.000367,10037
0.000679,0.000392,10038
0.000682,0.000368,10039
0.000683,0.000368,10040
0.000680,0.000367,10041
0.000692,0.000349,10042
0.000682,0.000367,10043
0.000680,0.000371,10044
0.000680,0.000372,10045
0.000614,0.000373,10046
0.000680,0.000403,10047
0.000679,0.000376,10048
0.000681,0.000394,10049
0.000695,0.000351,10050
0.000679,0.000341,10051
0.000682,0.000375,10052
0.000679,0.000397,10053
0.000679,0.000359,10054
0.000681,0.000367,10055
0.000683,0.000418,10056
0.000705,0.000501,10057
0.000681,0.000471,10058
0.000682,0.000467,10059
0.000684,0.000497,10060
0.000683,0.000478,10061
0.000683,0.000491,10062
0.000684,0.000507,10063
0.000685,0.000494,10064
0.000683,0.000478,10065
0.000683,0.000491,10066
0.000700,0.000489,10067
0.000684,0.000502,10068
0.000680,0.000468,10069
0.000696,0.000475,10070
0.000683,0.000486,10071
0.000682,0.000490,10072
0.000684,0.000466,10073
0.000681,0.000474,10074
0.000683,0.000470,10075
0.000681,0.000465,10076
0.000697,0.000466,10077
0.000682,0.000495,10078
0.000681,0.000480,10079
0.000696,0.000486,10080
0.000683,0.000472,10081
0.000687,0.000488,10082
0.000683,0.000556,10083
0.000708,0.000483,10084
0.000683,0.001092,10085
0.000684,0.001096,10086
0.000696,0.001099,10087
0.000682,0.001105,10088
0.000685,0.001059,10089
0.000683,0.001077,10090
0.000710,0.001058,10091
0.000683,0.001229,10092
0.000681,0.001099,10093
0.000699,0.001095,10094
0.000683,0.001102,10095
0.000684,0.001110,10096
0.000680,0.001099,10097
0.000684,0.001099,10098
0.000704,0.001141,10099
0.000683,0.001131,10100
0.000702,0.001133,10101
0.000683,0.001109,10102
0.000684,0.001095,10103
0.000682,0.001088,10104
0.000684,0.002208,10105
0.000683,0.001102,10106
0.000680,0.001143,10107
0.000683,0.001128,10108
0.000726,0.001104,10109
0.000682,0.001092,10110
0.000698,0.001160,10111
0.000684,0.001104,10112
0.000683,0.001086,10113
0.000723,0.001099,10114
0.000681,0.001087,10115
0.000695,0.001075,10116
0.000682,0.001067,10117
0.000683,0.001106,10118
0.000724,0.001096,10119
0.000685,0.001101,10120
0.000685,0.001106,10121
0.000715,0.001074,10122
0.000682,0.001108,10123
0.000698,0.001096,10124
0.000684,0.001109,10125
0.000684,0.001152,10126
0.000682,0.001218,10127
0.000741,0.001104,10128
0.000684,0.001108,10129
0.000698,0.001104,10130
0.000683,0.001098,10131
0.000685,0.001129,10132
0.000682,0.001093,10133
0.000681,0.001104,10134
0.000682,0.001138,10135
0.000681,0.001103,10136
0.000684,0.001142,10137
0.000686,0.001088,10138
0.000683,0.001089,10139
0.000683,0.001104,10140
0.000701,0.001092,10141
0.000684,0.001108,10142
0.000699,0.001087,10143
0.000682,0.001098,10144
0.000684,0.002200,10145
0.000683,0.001113,10146
0.000681,0.001111,10147
0.000706,0.001092,10148
0.000683,0.001084,10149
0.000683,0.001147,10150
0.000685,0.001137,10151
0.000682,0.001142,10152
0.000685,0.001137,10153
0.000681,0.001129,10154
0.000683,0.001186,10155
0.000719,0.001094,10156
0.000685,0.001110,10157
0.000682,0.001187,10158
0.000715,0.001098,10159
0.000683,0.001118,10160
0.000683,0.001155,10161
0.000683,0.001182,10162
0.000682,0.001109,10163
0.000681,0.001143,10164
0.000699,0.001110,10165
0.000684,0.001101,10166
0.000699,0.001106,10167
0.000684,0.001113,10168
0.000687,0.001106,10169
0.000686,0.001091,10170
0.000682,0.001091,10171
0.000682,0.001094,10172
0.000684,0.001104,10173
0.000699,0.001098,10174
0.000680,0.001096,10175
0.000697,0.001088,10176
0.000682,0.001106,10177
0.000684,0.001104,10178
0.000684,0.001105,10179
0.000681,0.001110,10180
0.000703,0.001095,10181
0.000683,0.001117,10182
0.000682,0.001103,10183
0.000730,0.001097,10184
0.000681,0.001087,10185
0.000684,0.001094,10186
0.000682,0.001087,10187
0.000681,0.001096,10188
0.000680,0.001093,10189
0.000708,0.001115,10190
0.000682,0.001086,10191
0.000697,0.001110,10192
0.000683,0.001096,10193
0.000681,0.002216,10194
0.000727,0.001106,10195
0.000684,0.001101,10196
0.000686,0.001092,10197
0.000697,0.001115,10198
0.000681,0.001073,10199
0.000684,0.001176,10200
0.000704,0.001067,10201
0.000680,0.001087,10202
0.000683,0.001069,10203
0.000685,0.001147,10204
0.000683,0.001094,10205
0.000702,0.001124,10206
0.000683,0.001081,10207
0.000682,0.001074,10208
0.000684,0.001065,10209
0.000681,0.001071,10210
0.000708,0.001087,10211
0.000687,0.001077,10212
0.000682,0.001031,10213
0.000680,0.001058,10214
0.000681,0.001089,10215
0.000682,0.001060,10216
0.000729,0.001126,10217
0.000682,0.001073,10218
0.000698,0.001052,10219
0.000684,0.001141,10220
0.000682,0.001078,10221
0.000700,0.001083,10222
0.000683,0.001086,10223
0.000698,0.001076,10224
0.000684,0.001069,10225
0.000685,0.001091,10226
0.000683,0.001085,10227
0.000685,0.001056,10228
0.000684,0.001074,10229
0.000681,0.001068,10230
0.000705,0.001142,10231
0.000685,0.001093,10232
0.000685,0.001077,10233
0.000683,0.001100,10234
0.000682,0.001139,10235
0.000683,0.001054,10236
0.000684,0.001074,10237
0.000681,0.001071,10238
0.000682,0.001151,10239
0.000714,0.001075,10240
0.000682,0.001061,10241
0.000682,0.001062,10242
0.000681,0.001097,10243
0.000680,0.001096,10244
0.000706,0.001107,10245
0.000683,0.001080,10246
0.000681,0.001104,10247
0.000679,0.001090,10248
0.000681,0.001110,10249
0.000714,0.001115,10250
0.000683,0.001123,10251
0.000685,0.001134,10252
0.000694,0.001062,10253
0.000679,0.001068,10254
0.000681,0.001042,10255
0.000694,0.001029,10256
0.000684,0.001043,10257
0.000694,0.001011,10258
0.000682,0.001035,10259
0.000683,0.001040,10260
0.000680,0.001014,10261
0.000681,0.001006,10262
0.000680,0.001054,10263
0.000680,0.001062,10264
0.000682,0.001042,10265
0.000681,0.001074,10266
0.000683,0.001018,10267
0.000682,0.001062,10268
0.000680,0.001042,10269
0.000683,0.001034,10270
0.000692,0.001014,10271
0.000680,0.001012,10272
0.000680,0.000999,10273
0.000682,0.001005,10274
0.000681,0.001085,10275
0.000707,0.001039,10276
0.000682,0.001031,10277
0.000680,0.001115,10278
0.000708,0.001040,10279
0.000680,0.001035,10280
0.000688,0.001088,10281
0.000683,0.001033,10282
0.000682,0.001035,10283
0.000684,0.001015,10284
0.000682,0.001057,10285
0.000692,0.001013,10286
0.000682,0.001006,10287
0.000690,0.001002,10288
0.000683,0.001000,10289
0.000680,0.001007,10290
0.000681,0.000994,10291
0.000683,0.001053,10292
0.000682,0.001036,10293
0.000680,0.001026,10294
0.000691,0.001061,10295
0.000679,0.001032,10296
0.000681,0.001112,10297
0.000695,0.001040,10298
0.000683,0.001027,10299
0.000682,0.001048,10300
0.000680,0.001042,10301
0.000696,0.001033,10302
0.000681,0.001035,10303
0.000682,0.001091,10304
0.000689,0.001035,10305
0.000680,0.001014,10306
0.000684,0.001050,10307
0.000684,0.001011,10308
0.000681,0.001052,10309
0.000678,0.001008,10310
0.000679,0.001036,10311
0.000680,0.001031,10312
0.000680,0.001018,10313
0.000680,0.001053,10314
0.000682,0.001003,10315
0.000679,0.001009,10316
0.000680,0.000987,10317
0.000681,0.001036,10318
0.000679,0.001112,10319
0.000697,0.001035,10320
0.000680,0.001040,10321
0.000681,0.001183,10322
0.000679,0.001065,10323
0.000680,0.000992,10324
0.000692,0.001014,10325
0.000682,0.001031,10326
0.000684,0.001010,10327
0.000690,0.001012,10328
0.000680,0.001038,10329
0.000679,0.001031,10330
0.000683,0.001044,10331
0.000680,0.001034,10332
0.000681,0.001026,10333
0.000681,0.001042,10334
0.000691,0.001035,10335
0.000683,0.001007,10336
0.000680,0.001011,10337
0.000695,0.001009,10338
0.000684,0.001033,10339
0.000692,0.001084,10340
0.000682,0.001000,10341
0.000713,0.001007,10342
0.000682,0.001012,10343
0.000681,0.001099,10344
0.000706,0.001001,10345
0.000681,0.001008,10346
0.000682,0.001115,10347
0.000706,0.001097,10348
0.000679,0.001028,10349
0.000685,0.001043,10350
0.000691,0.001039,10351
0.000682,0.001045,10352
0.000682,0.001002,10353
0.000681,0.001010,10354
0.000680,0.001032,10355
0.000694,0.001006,10356
0.000680,0.000992,10357
0.000680,0.001073,10358
0.000682,0.001051,10359
0.000681,0.001061,10360
0.000681,0.001070,10361
0.000682,0.001055,10362
0.000690,0.001062,10363
0.000681,0.001067,10364
0.000680,0.001135,10365
0.000699,0.001031,10366
0.000681,0.000997,10367
0.000680,0.001008,10368
0.000680,0.000981,10369
0.000682,0.001015,10370
0.000681,0.001072,10371
0.000682,0.000997,10372
0.000681,0.001063,10373
0.000680,0.000994,10374
0.000681,0.001051,10375
0.000697,0.001005,10376
0.000682,0.001010,10377
0.000681,0.001055,10378
0.000680,0.001063,10379
0.000681,0.001054,10380
0.000681,0.001060,10381
0.000680,0.001069,10382
0.000691,0.001167,10383
0.000682,0.001027,10384
0.000680,0.001062,10385
0.000681,0.001062,10386
0.000681,0.001055,10387
0.000680,0.001069,10388
0.000691,0.001054,10389
0.000681,0.001066,10390
0.000690,0.001057,10391
0.000680,0.001055,10392
0.000682,0.001030,10393
0.000714,0.001018,10394
0.000681,0.001069,10395
0.000681,0.000999,10396
0.000681,0.002168,10397
0.000691,0.001016,10398
0.000681,0.001010,10399
0.000680,0.001036,10400
0.000681,0.002545,10401
0.000680,0.001025,10402
0.000681,0.001045,10403
0.000681,0.001048,10404
0.000680,0.002563,10405
0.000681,0.001070,10406
0.000680,0.000997,10407
0.000680,0.000983,10408
0.000710,0.001043,10409
0.000680,0.001085,10410
0.000680,0.001005,10411
0.000691,0.001010,10412
0.000681,0.001012,10413
0.000681,0.001012,10414
0.000681,0.001010,10415
0.000680,0.001015,10416
0.000691,0.001015,10417
0.000681,0.001007,10418
0.000681,0.001018,10419
0.000681,0.001016,10420
0.000680,0.001004,10421
0.000690,0.000997,10422
0.000681,0.001014,10423
0.000681,0.001054,10424
0.000681,0.000990,10425
0.000680,0.000997,10426
0.000682,0.001000,10427
0.000680,0.001008,10428
0.000682,0.001044,10429
0.000680,0.001015,10430
0.000681,0.001024,10431
0.000681,0.001022,10432
0.000681,0.001015,10433
0.000680,0.001015,10434
0.000681,0.001012,10435
0.000681,0.001010,10436
0.000681,0.001093,10437
0.000706,0.001098,10438
0.000683,0.001085,10439
0.000681,0.001022,10440
0.000683,0.001046,10441
0.000681,0.001002,10442
0.000691,0.001058,10443
0.000681,0.001013,10444
0.000681,0.000993,10445
0.000681,0.001025,10446
0.000681,0.000989,10447
0.000690,0.002660,10448
0.000681,0.001005,10449
0.000681,0.001032,10450
0.000691,0.001017,10451
0.000681,0.001008,10452
0.000681,0.001008,10453
0.000681,0.001015,10454
0.000680,0.001002,10455
0.000680,0.001001,10456
0.000681,0.001068,10457
0.000691,0.001003,10458
0.000681,0.001056,10459
0.000680,0.001174,10460
0.000703,0.001041,10461
0.000681,0.000996,10462
0.000680,0.001019,10463
0.000681,0.000999,10464
0.000681,0.001025,10465
0.000691,0.001034,10466
0.000680,0.001008,10467
0.000691,0.001028,10468
0.000680,0.001028,10469
0.000680,0.002354,10470
0.000681,0.001003,10471
0.000690,0.002361,10472
0.000681,0.001010,10473
0.000681,0.001007,10474
0.000680,0.001038,10475
0.000681,0.001009,10476
0.000681,0.000999,10477
0.000696,0.001018,10478
0.000681,0.002508,10479
0.000681,0.001019,10480
0.000681,0.000990,10481
0.000689,0.001122,10482
0.000680,0.001023,10483
0.000681,0.001004,10484
0.000691,0.001004,10485
0.000682,0.001019,10486
0.000681,0.000989,10487
0.000681,0.001008,10488
0.000681,0.001009,10489
0.000690,0.001006,10490
0.000679,0.001005,10491
0.000680,0.001016,10492
0.000681,0.001003,10493
0.000680,0.001007,10494
0.000680,0.000995,10495
0.000681,0.001034,10496
0.000690,0.000999,10497
0.000680,0.000996,10498
0.000680,0.001135,10499
0.000696,0.001056,10500
0.000681,0.001051,10501
0.000681,0.001112,10502
0.000703,0.001020,10503
0.000681,0.001047,10504
0.000680,0.001078,10505
0.000704,0.000997,10506
0.000681,0.000990,10507
0.000680,0.000995,10508
0.000680,0.000977,10509
0.000680,0.001015,10510
0.000680,0.000989,10511
0.000681,0.001006,10512
0.000690,0.001001,10513
0.000681,0.000993,10514
0.000681,0.001029,10515
0.000680,0.001005,10516
0.000681,0.000983,10517
0.000690,0.000983,10518
0.000680,0.000990,10519
0.000681,0.000989,10520
0.000680,0.000989,10521
0.000680,0.000993,10522
0.000691,0.000987,10523
0.000680,0.000991,10524
0.000681,0.000996,10525
0.000681,0.001035,10526
0.000681,0.001139,10527
0.000705,0.001078,10528
0.000680,0.001007,10529
0.000681,0.001010,10530
0.000691,0.001001,10531
0.000681,0.001001,10532
0.000681,0.000983,10533
0.000679,0.001019,10534
0.000681,0.001005,10535
0.000691,0.001045,10536
0.000681,0.002826,10537
